date,begin,end,isprod
2022-03-10,2022-03-10 19:00:00,2022-03-10 20:00:00,1
2022-03-10,2022-03-10 18:07:00,2022-03-10 19:00:00,2
2022-03-10,2022-03-10 17:38:00,2022-03-10 18:07:00,1
2022-03-10,2022-03-10 16:52:00,2022-03-10 17:38:00,1
2022-03-10,2022-03-10 16:34:00,2022-03-10 16:52:00,1
2022-03-10,2022-03-10 13:39:00,2022-03-10 16:34:00,1
2022-03-10,2022-03-10 13:13:00,2022-03-10 13:38:00,1
2022-03-10,2022-03-10 12:59:00,2022-03-10 13:15:00,0
2022-03-10,2022-03-10 12:32:00,2022-03-10 12:59:00,2
2022-03-10,2022-03-10 12:10:00,2022-03-10 12:29:00,0
2022-03-10,2022-03-10 12:00:00,2022-03-10 12:10:00,2
2022-03-10,2022-03-10 11:40:00,2022-03-10 12:00:00,2
2022-03-10,2022-03-10 11:30:00,2022-03-10 11:40:00,1
2022-03-10,2022-03-10 10:00:00,2022-03-10 11:30:00,1
2022-03-10,2022-03-10 09:30:00,2022-03-10 10:00:00,2
2022-03-09,2022-03-09 23:33:00,2022-03-09 23:48:00,1
2022-03-09,2022-03-09 23:08:00,2022-03-09 23:33:00,2
2022-03-09,2022-03-09 22:47:00,2022-03-09 23:08:00,1
2022-03-09,2022-03-09 22:19:00,2022-03-09 22:47:00,2
2022-03-09,2022-03-09 22:09:00,2022-03-09 22:19:00,2
2022-03-09,2022-03-09 20:46:00,2022-03-09 22:09:00,1
2022-03-09,2022-03-09 20:35:00,2022-03-09 20:46:00,1
2022-03-09,2022-03-09 19:13:00,2022-03-09 20:35:00,0
2022-03-09,2022-03-09 18:54:00,2022-03-09 19:13:00,0
2022-03-09,2022-03-09 18:44:00,2022-03-09 18:54:00,2
2022-03-09,2022-03-09 18:26:00,2022-03-09 18:44:00,2
2022-03-09,2022-03-09 17:47:00,2022-03-09 18:26:00,2
2022-03-09,2022-03-09 17:11:00,2022-03-09 17:47:00,1
2022-03-09,2022-03-09 14:22:00,2022-03-09 17:11:00,1
2022-03-09,2022-03-09 13:31:00,2022-03-09 14:22:00,2
2022-03-09,2022-03-09 13:05:00,2022-03-09 13:31:00,2
2022-03-09,2022-03-09 10:00:00,2022-03-09 13:05:00,1
2022-03-09,2022-03-09 00:10:00,2022-03-09 00:23:00,2
2022-03-08,2022-03-08 23:55:00,2022-03-09 00:10:00,0
2022-03-08,2022-03-08 23:51:00,2022-03-08 23:55:00,1
2022-03-08,2022-03-08 23:29:00,2022-03-08 23:51:00,1
2022-03-08,2022-03-08 22:54:00,2022-03-08 23:29:00,2
2022-03-08,2022-03-08 19:36:00,2022-03-08 22:54:00,0
2022-03-08,2022-03-08 18:06:00,2022-03-08 19:36:00,2
2022-03-08,2022-03-08 17:45:00,2022-03-08 18:06:00,2
2022-03-08,2022-03-08 16:41:00,2022-03-08 17:45:00,0
2022-03-08,2022-03-08 16:16:00,2022-03-08 16:41:00,2
2022-03-08,2022-03-08 14:07:00,2022-03-08 16:16:00,0
2022-03-08,2022-03-08 13:43:00,2022-03-08 13:53:00,1
2022-03-08,2022-03-08 12:53:00,2022-03-08 13:43:00,1
2022-03-08,2022-03-08 12:53:00,2022-03-08 12:53:00,1
2022-03-08,2022-03-08 12:22:00,2022-03-08 12:53:00,0
2022-03-08,2022-03-08 12:05:00,2022-03-08 12:22:00,2
2022-03-08,2022-03-08 11:50:00,2022-03-08 12:05:00,1
2022-03-08,2022-03-08 02:03:00,2022-03-08 02:12:00,2
2022-03-08,2022-03-08 01:40:00,2022-03-08 02:02:00,2
2022-03-08,2022-03-08 01:31:00,2022-03-08 01:40:00,2
2022-03-08,2022-03-08 00:58:00,2022-03-08 01:31:00,2
2022-03-08,2022-03-08 00:43:00,2022-03-08 00:58:00,0
2022-03-08,2022-03-08 00:17:00,2022-03-08 00:43:00,1
2022-03-07,2022-03-07 23:06:00,2022-03-08 00:17:00,1
2022-03-07,2022-03-07 22:40:00,2022-03-07 23:06:00,0
2022-03-07,2022-03-07 21:04:00,2022-03-07 22:39:00,1
2022-03-07,2022-03-07 20:44:00,2022-03-07 21:03:00,0
2022-03-07,2022-03-07 20:44:00,2022-03-07 21:03:00,0
2022-03-07,2022-03-07 20:44:00,2022-03-07 20:44:00,2
2022-03-07,2022-03-07 20:30:00,2022-03-07 20:43:00,2
2022-03-07,2022-03-07 18:32:00,2022-03-07 20:29:00,1
2022-03-07,2022-03-07 17:40:00,2022-03-07 18:31:00,1
2022-03-07,2022-03-07 17:30:00,2022-03-07 17:40:00,1
2022-03-07,2022-03-07 17:28:00,2022-03-07 17:30:00,0
2022-03-07,2022-03-07 17:20:00,2022-03-07 17:27:00,0
2022-03-07,2022-03-07 17:14:00,2022-03-07 17:27:00,2
2022-03-07,2022-03-07 16:40:00,2022-03-07 17:19:00,2
2022-03-07,2022-03-07 16:24:00,2022-03-07 16:40:00,2
2022-03-07,2022-03-07 15:45:00,2022-03-07 16:24:00,1
2022-03-07,2022-03-07 15:33:00,2022-03-07 15:42:00,1
2022-03-07,2022-03-07 15:12:00,2022-03-07 15:33:00,2
2022-03-07,2022-03-07 14:55:00,2022-03-07 15:12:00,0
2022-03-07,2022-03-07 14:29:00,2022-03-07 14:55:00,2
2022-03-07,2022-03-07 14:22:00,2022-03-07 14:28:00,1
2022-03-07,2022-03-07 14:10:00,2022-03-07 14:22:00,1
2022-03-07,2022-03-07 14:05:00,2022-03-07 14:10:00,1
2022-03-07,2022-03-07 13:58:00,2022-03-07 14:05:00,2
2022-03-07,2022-03-07 13:41:00,2022-03-07 13:58:00,1
2022-03-07,2022-03-07 13:27:00,2022-03-07 13:41:00,2
2022-03-07,2022-03-07 13:19:00,2022-03-07 13:27:00,1
2022-03-07,2022-03-07 13:09:00,2022-03-07 13:16:00,1
2022-03-07,2022-03-07 13:08:00,2022-03-07 13:09:00,1
2022-03-07,2022-03-07 12:23:00,2022-03-07 13:08:00,1
2022-03-07,2022-03-07 11:19:00,2022-03-07 12:23:00,1
2022-03-07,2022-03-07 11:03:00,2022-03-07 11:19:00,1
2022-03-07,2022-03-07 10:15:00,2022-03-07 11:02:00,1
2022-03-07,2022-03-07 10:07:00,2022-03-07 10:15:00,2
2022-03-07,2022-03-07 09:35:00,2022-03-07 10:07:00,2
2022-03-07,2022-03-07 00:34:00,2022-03-07 00:37:00,2
2022-03-07,2022-03-07 00:24:00,2022-03-07 00:28:00,1
2022-03-07,2022-03-07 00:24:00,2022-03-07 00:27:00,1
2022-03-07,2022-03-07 00:24:00,2022-03-07 00:24:00,2
2022-03-07,2022-03-07 00:19:00,2022-03-07 00:24:00,2
2022-03-06,2022-03-06 23:57:00,2022-03-07 00:19:00,1
2022-03-06,2022-03-06 23:34:00,2022-03-06 23:55:00,1
2022-03-06,2022-03-06 19:40:00,2022-03-06 22:27:00,0
2022-03-06,2022-03-06 15:30:00,2022-03-06 19:20:00,1
2022-03-06,2022-03-06 12:00:00,2022-03-06 15:00:00,0
2022-03-06,2022-03-06 11:50:00,2022-03-06 12:20:00,2
2022-03-06,2022-03-06 10:00:00,2022-03-06 11:00:00,1
2022-03-05,2022-03-05 22:49:00,2022-03-06 00:44:00,0
2022-03-05,2022-03-05 22:24:00,2022-03-05 22:49:00,2
2022-03-05,2022-03-05 21:34:00,2022-03-05 22:24:00,0
2022-03-05,2022-03-05 21:06:00,2022-03-05 21:34:00,2
2022-03-05,2022-03-05 19:47:00,2022-03-05 21:06:00,2
2022-03-05,2022-03-05 19:27:00,2022-03-05 19:47:00,2
2022-03-05,2022-03-05 18:53:00,2022-03-05 19:27:00,1
2022-03-05,2022-03-05 18:38:00,2022-03-05 18:53:00,0
2022-03-05,2022-03-05 18:06:00,2022-03-05 18:38:00,1
2022-03-05,2022-03-05 17:39:00,2022-03-05 18:06:00,1
2022-03-05,2022-03-05 16:40:00,2022-03-05 17:39:00,0
2022-03-05,2022-03-05 15:44:00,2022-03-05 16:40:00,0
2022-03-05,2022-03-05 15:38:00,2022-03-05 15:44:00,1
2022-03-05,2022-03-05 15:29:00,2022-03-05 15:38:00,1
2022-03-05,2022-03-05 15:01:00,2022-03-05 15:29:00,1
2022-03-05,2022-03-05 14:44:00,2022-03-05 15:01:00,2
2022-03-05,2022-03-05 14:33:00,2022-03-05 14:44:00,2
2022-03-05,2022-03-05 14:00:00,2022-03-05 14:33:00,0
2022-03-05,2022-03-05 13:03:00,2022-03-05 13:59:00,1
2022-03-05,2022-03-05 11:30:00,2022-03-05 13:00:00,0
2022-03-05,2022-03-05 00:04:00,2022-03-05 00:16:00,0
2022-03-04,2022-03-04 23:57:00,2022-03-05 00:04:00,2
2022-03-04,2022-03-04 23:41:00,2022-03-04 23:57:00,1
2022-03-04,2022-03-04 22:08:00,2022-03-04 23:41:00,0
2022-03-04,2022-03-04 21:50:00,2022-03-04 22:08:00,2
2022-03-04,2022-03-04 21:45:00,2022-03-04 21:50:00,1
2022-03-04,2022-03-04 21:26:00,2022-03-04 21:45:00,2
2022-03-04,2022-03-04 20:50:00,2022-03-04 21:26:00,2
2022-03-04,2022-03-04 20:23:00,2022-03-04 20:50:00,2
2022-03-04,2022-03-04 19:36:00,2022-03-04 20:23:00,2
2022-03-04,2022-03-04 19:22:00,2022-03-04 19:36:00,1
2022-03-04,2022-03-04 19:20:00,2022-03-04 19:22:00,0
2022-03-04,2022-03-04 18:46:00,2022-03-04 19:20:00,1
2022-03-04,2022-03-04 18:41:00,2022-03-04 18:45:00,0
2022-03-04,2022-03-04 17:34:00,2022-03-04 18:41:00,1
2022-03-04,2022-03-04 17:19:00,2022-03-04 17:32:00,0
2022-03-04,2022-03-04 15:45:00,2022-03-04 17:19:00,1
2022-03-04,2022-03-04 15:34:00,2022-03-04 15:46:00,0
2022-03-04,2022-03-04 15:32:00,2022-03-04 15:34:00,1
2022-03-04,2022-03-04 15:24:00,2022-03-04 15:31:00,2
2022-03-04,2022-03-04 15:06:00,2022-03-04 15:24:00,2
2022-03-04,2022-03-04 12:37:00,2022-03-04 15:06:00,1
2022-03-04,2022-03-04 12:18:00,2022-03-04 12:31:00,1
2022-03-04,2022-03-04 10:50:00,2022-03-04 11:28:00,1
2022-03-04,2022-03-04 10:32:00,2022-03-04 10:50:00,1
2022-03-04,2022-03-04 10:19:00,2022-03-04 10:32:00,1
2022-03-04,2022-03-04 09:28:00,2022-03-04 10:19:00,2
2022-03-04,2022-03-04 08:40:00,2022-03-04 09:27:00,2
2022-03-04,2022-03-04 00:17:00,2022-03-04 01:06:00,0
2022-03-04,2022-03-04 00:03:00,2022-03-04 00:17:00,2
2022-03-04,2022-03-04 00:02:00,2022-03-04 00:02:00,2
2022-03-03,2022-03-03 23:51:00,2022-03-04 00:01:00,1
2022-03-03,2022-03-03 23:28:00,2022-03-03 23:51:00,1
2022-03-03,2022-03-03 23:00:00,2022-03-03 23:28:00,0
2022-03-03,2022-03-03 22:38:00,2022-03-03 22:58:00,1
2022-03-03,2022-03-03 21:37:00,2022-03-03 22:06:00,1
2022-03-03,2022-03-03 21:37:00,2022-03-03 22:38:00,2
2022-03-03,2022-03-03 20:17:00,2022-03-03 21:37:00,0
2022-03-03,2022-03-03 18:46:00,2022-03-03 20:17:00,0
2022-03-03,2022-03-03 18:26:00,2022-03-03 18:46:00,0
2022-03-03,2022-03-03 17:27:00,2022-03-03 18:26:00,2
2022-03-03,2022-03-03 16:58:00,2022-03-03 17:13:00,2
2022-03-03,2022-03-03 16:29:00,2022-03-03 16:58:00,0
2022-03-03,2022-03-03 15:59:00,2022-03-03 16:29:00,2
2022-03-03,2022-03-03 12:36:00,2022-03-03 15:59:00,0
2022-03-03,2022-03-03 10:00:00,2022-03-03 12:36:00,0
2022-03-03,2022-03-03 01:10:00,2022-03-03 01:42:00,0
2022-03-02,2022-03-02 23:20:00,2022-03-03 01:10:00,0
2022-03-02,2022-03-02 22:54:00,2022-03-02 23:20:00,2
2022-03-02,2022-03-02 22:52:00,2022-03-02 22:54:00,2
2022-03-02,2022-03-02 22:30:00,2022-03-02 22:48:00,1
2022-03-02,2022-03-02 22:03:00,2022-03-02 22:30:00,0
2022-03-02,2022-03-02 21:46:00,2022-03-02 22:07:00,1
2022-03-02,2022-03-02 21:30:00,2022-03-02 21:46:00,0
2022-03-02,2022-03-02 20:05:00,2022-03-02 21:30:00,1
2022-03-02,2022-03-02 19:30:00,2022-03-02 20:05:00,0
2022-03-02,2022-03-02 19:22:00,2022-03-02 19:29:00,1
2022-03-02,2022-03-02 19:21:00,2022-03-02 19:22:00,1
2022-03-02,2022-03-02 16:24:00,2022-03-02 19:21:00,1
2022-03-02,2022-03-02 15:40:00,2022-03-02 16:24:00,0
2022-03-02,2022-03-02 15:02:00,2022-03-02 15:40:00,1
2022-03-02,2022-03-02 14:31:00,2022-03-02 15:02:00,1
2022-03-02,2022-03-02 13:56:00,2022-03-02 14:31:00,0
2022-03-02,2022-03-02 13:40:00,2022-03-02 13:56:00,2
2022-03-02,2022-03-02 13:29:00,2022-03-02 13:39:00,0
2022-03-02,2022-03-02 13:23:00,2022-03-02 13:29:00,2
2022-03-02,2022-03-02 12:31:00,2022-03-02 13:23:00,1
2022-03-02,2022-03-02 11:45:00,2022-03-02 12:31:00,0
2022-03-02,2022-03-02 11:30:00,2022-03-02 11:44:00,1
2022-03-02,2022-03-02 00:26:00,2022-03-02 00:44:00,2
2022-03-02,2022-03-02 00:00:00,2022-03-02 00:26:00,1
2022-03-01,2022-03-01 23:41:00,2022-03-01 23:59:00,0
2022-03-01,2022-03-01 23:03:00,2022-03-01 23:34:00,1
2022-03-01,2022-03-01 22:21:00,2022-03-01 23:03:00,0
2022-03-01,2022-03-01 22:18:00,2022-03-01 22:21:00,1
2022-03-01,2022-03-01 20:38:00,2022-03-01 22:17:00,1
2022-03-01,2022-03-01 20:13:00,2022-03-01 20:37:00,1
2022-03-01,2022-03-01 19:47:00,2022-03-01 20:13:00,0
2022-03-01,2022-03-01 19:38:00,2022-03-01 19:47:00,1
2022-03-01,2022-03-01 18:28:00,2022-03-01 19:36:00,1
2022-03-01,2022-03-01 18:18:00,2022-03-01 18:28:00,1
2022-03-01,2022-03-01 18:05:00,2022-03-01 18:18:00,1
2022-03-01,2022-03-01 17:37:00,2022-03-01 18:05:00,1
2022-03-01,2022-03-01 17:10:00,2022-03-01 17:37:00,1
2022-03-01,2022-03-01 16:42:00,2022-03-01 17:09:00,1
2022-03-01,2022-03-01 16:26:00,2022-03-01 16:52:00,1
2022-03-01,2022-03-01 16:13:00,2022-03-01 16:26:00,0
2022-03-01,2022-03-01 15:48:00,2022-03-01 16:13:00,0
2022-03-01,2022-03-01 15:28:00,2022-03-01 15:48:00,0
2022-03-01,2022-03-01 15:17:00,2022-03-01 15:28:00,0
2022-03-01,2022-03-01 14:54:00,2022-03-01 15:17:00,2
2022-03-01,2022-03-01 14:25:00,2022-03-01 14:54:00,1
2022-03-01,2022-03-01 12:42:00,2022-03-01 14:12:00,0
2022-03-01,2022-03-01 12:25:00,2022-03-01 12:42:00,0
2022-03-01,2022-03-01 12:11:00,2022-03-01 12:25:00,2
2022-03-01,2022-03-01 11:57:00,2022-03-01 12:11:00,2
2022-03-01,2022-03-01 11:39:00,2022-03-01 11:57:00,0
2022-03-01,2022-03-01 11:30:00,2022-03-01 11:39:00,1
2022-03-01,2022-03-01 10:45:00,2022-03-01 11:30:00,0
2022-03-01,2022-03-01 10:30:00,2022-03-01 10:45:00,1
2022-03-01,2022-03-01 03:37:00,2022-03-01 03:44:00,2
2022-03-01,2022-03-01 03:17:00,2022-03-01 03:37:00,1
2022-03-01,2022-03-01 02:55:00,2022-03-01 03:17:00,1
2022-03-01,2022-03-01 02:08:00,2022-03-01 02:55:00,1
2022-03-01,2022-03-01 01:41:00,2022-03-01 02:08:00,0
2022-03-01,2022-03-01 01:24:00,2022-03-01 01:41:00,0
2022-03-01,2022-03-01 01:12:00,2022-03-01 01:24:00,1
2022-03-01,2022-03-01 00:53:00,2022-03-01 01:12:00,2
2022-03-01,2022-03-01 00:24:00,2022-03-01 00:52:00,1
2022-03-01,2022-03-01 00:18:00,2022-03-01 00:24:00,1
2022-03-01,2022-03-01 00:00:00,2022-03-01 00:18:00,2
2022-02-28,2022-02-28 23:00:00,2022-02-28 23:59:00,1
2022-02-28,2022-02-28 22:35:00,2022-02-28 23:00:00,2
2022-02-28,2022-02-28 18:13:00,2022-02-28 22:35:00,1
2022-02-28,2022-02-28 16:51:00,2022-02-28 18:13:00,1
2022-02-28,2022-02-28 16:37:00,2022-02-28 16:51:00,2
2022-02-28,2022-02-28 15:34:00,2022-02-28 16:37:00,2
2022-02-28,2022-02-28 15:10:00,2022-02-28 15:34:00,0
2022-02-28,2022-02-28 13:35:00,2022-02-28 15:10:00,1
2022-02-28,2022-02-28 12:44:00,2022-02-28 13:36:00,2
2022-02-28,2022-02-28 12:30:00,2022-02-28 12:44:00,2
2022-02-28,2022-02-28 12:06:00,2022-02-28 12:30:00,1
2022-02-28,2022-02-28 12:00:00,2022-02-28 12:06:00,2
2022-02-28,2022-02-28 11:42:00,2022-02-28 12:00:00,2
2022-02-28,2022-02-28 11:30:00,2022-02-28 11:42:00,1
2022-02-28,2022-02-28 11:20:00,2022-02-28 11:30:00,2
2022-02-28,2022-02-28 01:56:00,2022-02-28 02:38:00,1
2022-02-27,2022-02-27 23:50:00,2022-02-28 01:56:00,1
2022-02-27,2022-02-27 23:26:00,2022-02-27 23:50:00,2
2022-02-27,2022-02-27 23:07:00,2022-02-27 23:26:00,1
2022-02-27,2022-02-27 22:55:00,2022-02-27 23:06:00,0
2022-02-27,2022-02-27 19:20:00,2022-02-27 22:55:00,1
2022-02-27,2022-02-27 19:06:00,2022-02-27 19:20:00,2
2022-02-27,2022-02-27 18:50:00,2022-02-27 19:06:00,1
2022-02-27,2022-02-27 18:27:00,2022-02-27 18:50:00,1
2022-02-27,2022-02-27 18:13:00,2022-02-27 18:27:00,2
2022-02-27,2022-02-27 17:23:00,2022-02-27 18:13:00,1
2022-02-27,2022-02-27 17:08:00,2022-02-27 17:23:00,0
2022-02-27,2022-02-27 16:13:00,2022-02-27 17:07:00,0
2022-02-27,2022-02-27 15:46:00,2022-02-27 16:13:00,0
2022-02-27,2022-02-27 13:58:00,2022-02-27 15:42:00,1
2022-02-27,2022-02-27 13:42:00,2022-02-27 13:57:00,0
2022-02-27,2022-02-27 13:32:00,2022-02-27 13:42:00,2
2022-02-27,2022-02-27 13:16:00,2022-02-27 13:32:00,0
2022-02-27,2022-02-27 13:05:00,2022-02-27 13:16:00,0
2022-02-27,2022-02-27 12:50:00,2022-02-27 13:05:00,2
2022-02-27,2022-02-27 12:30:00,2022-02-27 12:50:00,1
2022-02-27,2022-02-27 12:26:00,2022-02-27 12:30:00,2
2022-02-27,2022-02-27 12:20:00,2022-02-27 12:26:00,0
2022-02-27,2022-02-27 12:10:00,2022-02-27 12:20:00,2
2022-02-27,2022-02-27 12:02:00,2022-02-27 12:10:00,0
2022-02-27,2022-02-27 10:40:00,2022-02-27 12:02:00,1
2022-02-27,2022-02-27 10:30:00,2022-02-27 10:40:00,2
2022-02-27,2022-02-27 03:45:00,2022-02-27 03:45:00,1
2022-02-27,2022-02-27 03:45:00,2022-02-27 03:45:00,0
2022-02-27,2022-02-27 03:43:00,2022-02-27 03:45:00,2
2022-02-27,2022-02-27 03:38:00,2022-02-27 03:43:00,2
2022-02-27,2022-02-27 03:28:00,2022-02-27 03:38:00,1
2022-02-27,2022-02-27 03:19:00,2022-02-27 03:28:00,1
2022-02-26,2022-02-26 23:14:00,2022-02-27 03:19:00,1
2022-02-26,2022-02-26 23:02:00,2022-02-26 23:14:00,2
2022-02-26,2022-02-26 22:58:00,2022-02-26 23:02:00,1
2022-02-26,2022-02-26 22:50:00,2022-02-26 22:58:00,1
2022-02-26,2022-02-26 22:44:00,2022-02-26 22:50:00,2
2022-02-26,2022-02-26 21:04:00,2022-02-26 22:44:00,0
2022-02-26,2022-02-26 20:53:00,2022-02-26 21:04:00,0
2022-02-26,2022-02-26 20:00:00,2022-02-26 20:53:00,2
2022-02-26,2022-02-26 19:30:00,2022-02-26 20:03:00,1
2022-02-26,2022-02-26 18:15:00,2022-02-26 19:29:00,1
2022-02-26,2022-02-26 17:27:00,2022-02-26 18:21:00,2
2022-02-26,2022-02-26 17:05:00,2022-02-26 17:27:00,2
2022-02-26,2022-02-26 16:53:00,2022-02-26 17:05:00,2
2022-02-26,2022-02-26 16:20:00,2022-02-26 16:53:00,1
2022-02-26,2022-02-26 16:13:00,2022-02-26 16:20:00,0
2022-02-26,2022-02-26 16:04:00,2022-02-26 16:13:00,1
2022-02-26,2022-02-26 15:59:00,2022-02-26 16:04:00,1
2022-02-26,2022-02-26 15:52:00,2022-02-26 15:59:00,2
2022-02-26,2022-02-26 14:43:00,2022-02-26 15:52:00,1
2022-02-26,2022-02-26 13:43:00,2022-02-26 13:57:00,1
2022-02-26,2022-02-26 13:19:00,2022-02-26 13:25:00,1
2022-02-26,2022-02-26 13:16:00,2022-02-26 13:19:00,0
2022-02-26,2022-02-26 13:11:00,2022-02-26 13:16:00,0
2022-02-26,2022-02-26 11:40:00,2022-02-26 13:11:00,1
2022-02-26,2022-02-26 11:30:00,2022-02-26 11:40:00,2
2022-02-26,2022-02-26 00:20:00,2022-02-26 00:39:00,2
2022-02-26,2022-02-26 00:00:00,2022-02-26 00:20:00,1
2022-02-25,2022-02-25 23:38:00,2022-02-26 00:00:00,1
2022-02-25,2022-02-25 23:28:00,2022-02-25 23:38:00,1
2022-02-25,2022-02-25 23:05:00,2022-02-25 23:21:00,2
2022-02-25,2022-02-25 22:02:00,2022-02-25 23:05:00,2
2022-02-25,2022-02-25 18:09:00,2022-02-25 22:02:00,0
2022-02-25,2022-02-25 17:31:00,2022-02-25 18:09:00,0
2022-02-25,2022-02-25 16:10:00,2022-02-25 17:31:00,1
2022-02-25,2022-02-25 16:05:00,2022-02-25 16:10:00,2
2022-02-25,2022-02-25 13:35:00,2022-02-25 13:51:00,2
2022-02-25,2022-02-25 12:02:00,2022-02-25 13:35:00,0
2022-02-25,2022-02-25 11:47:00,2022-02-25 12:02:00,2
2022-02-25,2022-02-25 11:25:00,2022-02-25 11:36:00,1
2022-02-25,2022-02-25 10:36:00,2022-02-25 11:25:00,1
2022-02-25,2022-02-25 00:07:00,2022-02-25 00:31:00,0
2022-02-24,2022-02-24 23:50:00,2022-02-25 00:06:00,1
2022-02-24,2022-02-24 22:40:00,2022-02-24 23:40:00,2
2022-02-24,2022-02-24 22:29:00,2022-02-24 22:40:00,2
2022-02-24,2022-02-24 22:24:00,2022-02-24 22:29:00,0
2022-02-24,2022-02-24 22:14:00,2022-02-24 22:24:00,1
2022-02-24,2022-02-24 20:56:00,2022-02-24 22:13:00,1
2022-02-24,2022-02-24 20:55:00,2022-02-24 20:56:00,0
2022-02-24,2022-02-24 20:49:00,2022-02-24 20:55:00,0
2022-02-24,2022-02-24 20:36:00,2022-02-24 20:49:00,2
2022-02-24,2022-02-24 17:52:00,2022-02-24 20:36:00,1
2022-02-24,2022-02-24 17:29:00,2022-02-24 17:52:00,0
2022-02-24,2022-02-24 17:16:00,2022-02-24 17:29:00,1
2022-02-24,2022-02-24 17:03:00,2022-02-24 17:15:00,0
2022-02-24,2022-02-24 16:47:00,2022-02-24 17:03:00,2
2022-02-24,2022-02-24 15:22:00,2022-02-24 16:47:00,1
2022-02-24,2022-02-24 15:01:00,2022-02-24 15:22:00,0
2022-02-24,2022-02-24 13:50:00,2022-02-24 15:01:00,1
2022-02-24,2022-02-24 13:14:00,2022-02-24 13:50:00,2
2022-02-24,2022-02-24 13:03:00,2022-02-24 13:14:00,2
2022-02-24,2022-02-24 12:44:00,2022-02-24 13:03:00,0
2022-02-24,2022-02-24 12:25:00,2022-02-24 12:44:00,0
2022-02-24,2022-02-24 12:13:00,2022-02-24 12:25:00,2
2022-02-24,2022-02-24 12:12:00,2022-02-24 12:13:00,2
2022-02-24,2022-02-24 12:01:00,2022-02-24 12:12:00,0
2022-02-24,2022-02-24 11:39:00,2022-02-24 12:01:00,2
2022-02-24,2022-02-24 11:27:00,2022-02-24 11:39:00,2
2022-02-24,2022-02-24 10:15:00,2022-02-24 11:27:00,1
2022-02-24,2022-02-24 09:20:00,2022-02-24 10:15:00,2
2022-02-24,2022-02-24 00:09:00,2022-02-24 00:43:00,0
2022-02-23,2022-02-23 23:31:00,2022-02-24 00:00:00,2
2022-02-23,2022-02-23 23:23:00,2022-02-23 23:31:00,1
2022-02-23,2022-02-23 23:12:00,2022-02-23 23:23:00,1
2022-02-23,2022-02-23 22:43:00,2022-02-23 23:12:00,1
2022-02-23,2022-02-23 20:13:00,2022-02-23 22:42:00,0
2022-02-23,2022-02-23 20:01:00,2022-02-23 20:13:00,0
2022-02-23,2022-02-23 19:40:00,2022-02-23 20:01:00,2
2022-02-23,2022-02-23 19:04:00,2022-02-23 19:39:00,2
2022-02-23,2022-02-23 18:40:00,2022-02-23 18:59:00,1
2022-02-23,2022-02-23 18:07:00,2022-02-23 18:40:00,2
2022-02-23,2022-02-23 17:48:00,2022-02-23 17:58:00,2
2022-02-23,2022-02-23 17:27:00,2022-02-23 17:57:00,1
2022-02-23,2022-02-23 13:39:00,2022-02-23 17:27:00,0
2022-02-23,2022-02-23 13:27:00,2022-02-23 13:39:00,0
2022-02-23,2022-02-23 12:07:00,2022-02-23 13:26:00,1
2022-02-23,2022-02-23 12:04:00,2022-02-23 12:07:00,2
2022-02-23,2022-02-23 11:49:00,2022-02-23 12:04:00,2
2022-02-23,2022-02-23 11:40:00,2022-02-23 11:49:00,2
2022-02-23,2022-02-23 11:26:00,2022-02-23 11:40:00,1
2022-02-23,2022-02-23 00:44:00,2022-02-23 01:05:00,0
2022-02-23,2022-02-23 00:25:00,2022-02-23 00:42:00,1
2022-02-22,2022-02-22 23:51:00,2022-02-23 00:22:00,1
2022-02-22,2022-02-22 23:40:00,2022-02-22 23:51:00,0
2022-02-22,2022-02-22 23:10:00,2022-02-22 23:35:00,2
2022-02-22,2022-02-22 22:16:00,2022-02-22 23:10:00,2
2022-02-22,2022-02-22 22:11:00,2022-02-22 22:16:00,2
2022-02-22,2022-02-22 20:36:00,2022-02-22 22:11:00,1
2022-02-22,2022-02-22 20:09:00,2022-02-22 20:33:00,1
2022-02-22,2022-02-22 20:06:00,2022-02-22 20:09:00,2
2022-02-22,2022-02-22 19:46:00,2022-02-22 20:06:00,1
2022-02-22,2022-02-22 19:40:00,2022-02-22 19:44:00,2
2022-02-22,2022-02-22 17:20:00,2022-02-22 19:40:00,1
2022-02-22,2022-02-22 17:06:00,2022-02-22 17:20:00,1
2022-02-22,2022-02-22 17:05:00,2022-02-22 17:06:00,1
2022-02-22,2022-02-22 16:59:00,2022-02-22 17:05:00,2
2022-02-22,2022-02-22 16:49:00,2022-02-22 16:59:00,1
2022-02-22,2022-02-22 16:25:00,2022-02-22 16:49:00,1
2022-02-22,2022-02-22 16:06:00,2022-02-22 16:25:00,1
2022-02-22,2022-02-22 15:51:00,2022-02-22 16:06:00,0
2022-02-22,2022-02-22 15:31:00,2022-02-22 15:51:00,1
2022-02-22,2022-02-22 15:31:00,2022-02-22 15:31:00,2
2022-02-22,2022-02-22 15:15:00,2022-02-22 15:31:00,2
2022-02-22,2022-02-22 14:45:00,2022-02-22 15:15:00,0
2022-02-22,2022-02-22 13:34:00,2022-02-22 14:45:00,1
2022-02-22,2022-02-22 13:05:00,2022-02-22 13:34:00,2
2022-02-22,2022-02-22 11:37:00,2022-02-22 13:05:00,1
2022-02-22,2022-02-22 10:03:00,2022-02-22 11:37:00,1
2022-02-22,2022-02-22 09:12:00,2022-02-22 10:03:00,2
